edition,edition_id,year,country,country_noc,gold,silver,bronze,total,AG.LND.PRCP.MM,AG.SRF.TOTL.K2,BX.KLT.DINV.WD.GD.ZS,EN.POP.DNST,FP.CPI.TOTL.ZG,MS.MIL.XPND.CN,MS.MIL.XPND.GD.ZS,NE.CON.GOVT.CD,NE.DAB.TOTL.CN,NE.TRD.GNFS.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.CN,NV.SRV.TOTL.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.MKTP.CD,NY.GDP.MKTP.CN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.MKTP.CN,NY.GNP.PCAP.CD,SE.PRM.ENRR,SH.DYN.NMRT,SP.DYN.IMRT.IN,SP.DYN.LE00.IN,SP.POP.1564.TO.ZS,SP.POP.GROW,SP.POP.TOTL,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
1968 Summer Olympics,17,1968,Mongolia,MGL,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968 Summer Olympics,17,1968,Brazil,BRA,0,1,2,3,1776.75,8515770.0,,10.166486233779288,,0.0005655,2.811385971905755,2850248216.1621323,0.018896196849999998,12.1788797307017,0.0,0.0,0.0,53.23297235347238,25699742376.786526,0.01949523635,4.17499999999999,301.27621983529497,0.018540764,280.0,,48.675,111.9,55.433,53.159561175224624,2.7717244933058125,84972915.25,41733648.5,49.086127706615954
1968 Summer Olympics,17,1968,Belgium,BEL,0,1,1,2,847.0,33120.0,,,3.7846530662072997,672126750.0,3.108425728568963,,,,,,,4.255646341412325,18228307013.8707,22593396326.59857,4.385346625484005,1920.1205170133999,22862715482.0897,1912.5,,16.400000000000002,23.75,70.77493902439025,63.29720556548287,0.7716809148492355,9487644.5,6479644.5,68.29084485637355
1968 Summer Olympics,17,1968,Republic of Korea,KOR,0,1,1,2,1274.0,99260.0,,301.3046418204435,16.28871277383065,42900000000.0,4.479732677856145,355729403.9996067,1084175000000.0,23.4013478045992,22.133003390774547,356975000000.0,35.143619778590676,15.70896971924623,3867515662.3212447,994550000000.0,9.474942955737827,132.640483840888,1015225000000.0,142.5,,27.0,59.85,56.92713414634148,53.41316501325593,2.501736677794015,29063845.75,9498753.5,32.64554831543228
1968 Summer Olympics,17,1968,Uganda,UGA,0,1,1,2,1180.0,241550.0,,45.00194434712978,,845250.0,1.211204888448171,83647386.30221075,62288900.0,50.878018211728275,11.985555094153577,20596275.0,32.3217155439875,,841593036.2027999,63641500.0,,93.20363005032308,62589725.0,,,58.86666666666667,115.1,48.4045,51.0099337262418,3.0338876300415802,8991838.5,496585.5,5.5147895315425774
1968 Summer Olympics,17,1968,Cameroon,CMR,0,1,0,1,1604.0,475440.0,,12.2154999894227,,,,120650507.14358233,216599998500.0,45.26550905200259,20.3549769559914,101766668300.0,47.739715140479035,7.747756708921175,844505309.2498585,207300100125.0,-0.1809741399465179,146.08992266907876,191399993300.0,120.0,,66.725,152.625,44.553,54.97138253326757,2.278546803397165,5774389.0,958626.75,16.580070299798525
1968 Summer Olympics,17,1968,Jamaica,JAM,0,1,0,1,2051.0,10990.0,,164.337488457987,2.3927348509477975,,,,,,,,,4.24178110994302,1028720621.019559,737648100.0,1.80863851891935,577.3450289987722,702780775.0,,,28.575,53.675000000000004,65.756,50.87883460526405,1.29863566282702,1779775.0,649842.75,36.49187847377875
1968 Summer Olympics,17,1968,Argentina,ARG,0,0,2,2,591.0,2780400.0,,8.142595069225962,,0.005492499999999999,1.197,2399927235.6929975,0.548401184425,11.409788219889077,48.46790182180707,0.2562933316,40.47821739684637,26.157319401670026,26709274407.38945,0.5607605203999999,5.808000362986111,1199.2613785493124,0.5730461255,1210.0,,,,65.1835,63.60207917871382,1.55786507052456,22283758.5,16894881.5,75.80284855460687
1968 Summer Olympics,17,1968,Chinese Taipei,TPE,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968 Summer Olympics,17,1968,Greece,GRE,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968 Summer Olympics,17,1968,India,IND,0,0,1,1,1083.0,3287260.0,,166.6321663768545,11.673517642313373,10326375000.0,3.6217365653921627,4431271492.236315,348655859283.0,9.681220867230017,21.021613417070153,112785891944.5,36.2152279539179,9.684739410454585,52938141969.516525,312406002732.5,3.1469535681658405,107.09689824372114,310413502732.5,110.0,,,141.3,46.092,54.797363884876376,2.2197793038552303,495429090.75,92789035.0,18.723796378319726
1972 Summer Olympics,18,1972,Soviet Union,RUS,50,27,22,99,,17098240.0,,,,,,,,,,,,,,,,,,,105.597587585449,,23.15,68.1844512195122,65.91012755139865,0.570487177989741,130037750.0,80779368.5,62.11427755256817
1972 Summer Olympics,18,1972,United States,USA,33,31,30,94,715.0,9629090.0,0.0898853701661751,22.27589158594425,4.96630109494646,82741292386.7475,8.219382815795107,200872500000.0,1116792500000.0,10.757732220443799,,,,4.914553169540698,1048954043103.4475,1048954043103.4475,2.852332237062452,5137.0664637547625,1049348808625.151,5152.5,88.7026672363281,15.2,20.275,70.59329268292682,61.549068371591204,1.101260053545401,204024000.0,149802550.5,73.42267168080163
1972 Summer Olympics,18,1972,East Germany,GDR,20,23,23,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,West Germany,FRG,13,11,16,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Japan,JPN,13,8,8,29,1668.0,377800.0,0.064430240130648,281.108535587674,5.977194135120195,533375000000.0,0.7909417934543939,26090276373.958702,80813144828000.0,19.322750364017452,,,,7.9600116967788095,200946011851.4005,71768724930241.53,7.614601334883942,1944.5976674984877,71080799424097.0,1862.5,,8.899999999999999,13.825,72.0494512195122,69.63493292997975,1.41542642281405,103082500.0,73714005.25,71.4949709163888
1972 Summer Olympics,18,1972,Australia,AUS,8,7,2,17,534.0,7741220.0,2.35425832490927,1.6178748551865976,3.84423860321226,1167500000.0,3.23809518758582,5241880838.7009325,35314000000.0,25.884645267602473,,,,4.330777358764868,39045166247.22661,34861750000.0,5.829604662246182,3133.5486385558024,34462000000.0,3117.5,,12.675,17.924999999999997,70.99365853658537,62.75131727856905,2.30191602044957,12429000.0,10560593.5,84.9537643753622
1972 Summer Olympics,18,1972,Poland,POL,7,5,9,21,600.0,312690.0,,106.3459099219695,1.09999999900022,3292500.0,,,,,,,,,,,,,,,,18.266666666666666,32.5,69.8548780487805,64.57158588324288,0.6147731018362705,32572688.75,16898813.75,51.877653161091224
1972 Summer Olympics,18,1972,Hungary,HUN,6,13,16,35,589.0,93030.0,,114.633399759177,,11577500000.0,3.885880166047045,,,,,,,3.04315978664914,5597133091.14819,335547538815.44946,5.675000000000045,542.4289494172518,335761826003.524,595.0,,27.95,35.65,69.19048780487807,67.38420537205045,0.3666310512508165,10314996.25,5693048.0,55.19093667164245
1972 Summer Olympics,18,1972,Bulgaria,BUL,6,10,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Italy,ITA,5,3,10,18,832.0,301340.0,0.49428813043613595,182.473428309136,3.423637586102225,713369750.0,2.34213585507985,18769311658.521652,38279526500.0,30.17791357986075,,,,4.957410584165378,107774624502.66525,34713977924.05055,4.942806256270325,2006.8975290519,35021634908.786896,2030.0,,20.625,30.2,71.23939024390245,64.38246879009222,0.5482814163606935,53667260.0,34466796.25,64.2204648351782
1972 Summer Olympics,18,1972,Sweden,SWE,4,6,6,16,624.0,447420.11,0.243605422551452,19.652810663924974,4.761755099918355,5566250000.0,3.4261331642826303,7306611882.910023,191767290000.0,42.15749650502664,,,,4.52328125995211,36197137753.26198,186764388250.0,4.016475250650658,4517.657517218355,184261762827.46524,4475.0,,9.4,11.525,74.33274390243902,65.5419580142282,0.7215807680727718,8005370.0,6472472.0,80.84566690275167
1972 Summer Olympics,18,1972,Great Britain,GBR,4,5,9,18,1220.0,243610.0,1.167290753602335,229.62522527177276,6.488874364851766,2773646675.425497,5.429261174984798,22530630047.87625,62609701000.0,42.827265140694905,,,,7.1939140537476405,125752613860.13675,52184500000.0,3.0312374830492748,2262.443074017935,57325435247.36267,2520.0,,12.275,18.25,71.92317073170733,62.99952830056988,0.4297401561357572,55553230.75,42761969.75,76.97509603296868
1972 Summer Olympics,18,1972,Romania,ROU,3,6,7,16,637.0,238390.0,,87.39356711817315,,869425.0,,,,,,,,,,,,,,,,,49.5,67.55975,66.33397225623673,1.159485511295195,20130234.25,8370003.25,41.5663126630794
1972 Summer Olympics,18,1972,Cuba,CUB,3,1,4,8,1335.0,109890.0,,81.42371741154562,,,,1996530800.0,7072302700.0,76.8075942030409,16.93679563156155,,,11.8571828061156,6303831800.0,6303831800.0,8.58385901163629,707.6149437396996,6183131850.0,,114.805946350098,21.299999999999997,32.25,67.66725000000001,57.04670145512345,1.80805308277316,8744907.25,5259055.0,60.13091009600468
1972 Summer Olympics,18,1972,Finland,FIN,3,1,4,8,536.0,338150.0,0.17900795216673349,15.1586435864605,5.153366197884583,109525000.0,1.5043632475091424,1748939635.692275,8456696000.0,48.42759334877715,,,,6.856697809998099,10745285337.217081,7582250799.542931,5.43098291112023,2327.6786869032303,7554160395.111425,2395.0,,10.7,13.500000000000002,69.8292073170732,66.13074561308248,0.03460670633805609,4617171.25,2773734.5,60.07495528357268
1972 Summer Olympics,18,1972,Netherlands,NED,3,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,France,FRA,2,4,7,13,867.0,549086.0,0.370433535234059,96.09227015493087,5.321581901834228,4114954136.81592,3.6478121325272426,24833562213.429974,117208775000.0,31.28834580061445,29.064522212796724,62174200000.0,52.65210206540085,5.747851279239326,145344640018.464,118025850000.0,5.782821451591388,2804.2844852345725,118584475000.0,2890.0,,9.975,15.425,71.58353658536588,62.284344394616674,0.8607329764521465,51788929.0,36800036.25,71.05142344162593
1972 Summer Olympics,18,1972,Czechoslovakia,TCH,2,4,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Kenya,KEN,2,3,4,9,630.0,580370.0,0.638376027677328,19.598083511965424,1.5409859320030372,127175000.0,1.145902583746355,256479897.408041,11251849000.0,60.15840876501952,17.991083989900226,,,1.898869334705875,1548378380.6486475,11059850000.0,8.365089859485922,138.46445250781625,10856997250.0,140.0,60.983615875244155,39.45,88.4,53.9305,46.25304875619093,3.838229314363778,11154053.25,1122052.0,10.043982767268478
1972 Summer Olympics,18,1972,Yugoslavia,YUG,2,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Norway,NOR,2,1,1,4,1414.0,385178.0,0.5720150048952065,10.570327643985927,5.818078128681352,2649500000.0,3.519109883059795,2206586074.816235,98807000000.0,70.33365137626674,26.49539177462535,53658000000.0,55.20225727345465,6.9692746006218895,12190128140.099548,86755469568.51927,3.5953496819312445,3154.130300081575,86011680516.15488,3067.5,,9.875,13.375,73.96817073170729,62.7079443392612,0.770784938898534,3860748.75,2500903.75,64.76582601765287
1972 Summer Olympics,18,1972,Democratic People's Republic of Korea,PRK,1,1,3,5,1054.0,120540.0,,124.32198945270325,,,,,,,,,,,,,,,,,,,54.25,61.72,56.697513846196884,2.7356470339549754,14969610.75,8026370.25,53.58489472129517
1972 Summer Olympics,18,1972,New Zealand,NZL,1,1,1,3,1732.0,267710.0,1.8190592177537002,10.61923208385555,6.535479190705468,141375000.0,2.5606596379553803,1077734054.0625796,6465264000.0,45.67505130997455,35.4777534646244,3554000000.0,51.8453683442743,8.480364067712499,6362286302.949003,5628553273.158003,3.1334184288564435,2270.8236270728926,5556423198.183838,2260.0,,10.75,17.1,71.4109756097561,59.50321500566565,1.155824347459723,2796150.0,2199352.5,78.62059861094134
1972 Summer Olympics,18,1972,Uganda,UGA,1,1,0,2,1180.0,241550.0,0.12438832338890526,50.87745733446775,,2180750.0,2.26508856255845,118087638.247235,77800000.0,43.91792256201897,12.532399966623775,26997500.0,31.091206512423202,,1220670586.5882676,87192500.0,,119.75813558428625,85907350.0,,37.87198638916015,54.95,110.04999999999998,48.8895,50.93692698638327,3.0227868592786225,10165824.75,622055.75,6.11581141992207
1972 Summer Olympics,18,1972,Denmark,DEN,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Switzerland,SUI,0,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Canada,CAN,0,2,3,5,537.0,15640500.0,2.1770220852542552,2.3717912596940076,3.666954071819638,1978625000.0,2.2844729715550676,17138935402.16815,89115250000.0,41.19812988926053,,,,4.636342641920818,84813139126.70097,88966707032.04405,4.253216141283295,3980.1520610297202,87791871418.11789,3885.0,,13.200000000000001,18.950000000000003,72.64615853658535,61.58562232390765,1.8298045258733275,21264508.0,16084698.0,75.63270438871773
1972 Summer Olympics,18,1972,Islamic Republic of Iran,IRI,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Belgium,BEL,0,2,0,2,847.0,33120.0,1.30547773369889,,3.676885762671607,893132500.0,2.9661177558516076,4891781533.7512,33916664000.0,86.65569137206535,,,,4.13713226324832,25550592089.282276,31495132447.26575,5.2906071827381,2647.560479397705,31911205635.269573,2700.0,,14.35,20.799999999999997,70.87262195121953,63.008612403301626,0.23935538497788397,9648374.75,6790166.75,70.37521507948267
1972 Summer Olympics,18,1972,Greece,GRE,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Austria,AUT,0,1,2,3,1110.0,83879.0,0.7690150574310515,90.35393238002911,3.73058780572532,366500000.0,1.4170420978612626,2385540502.6112146,30812883000.0,54.8352144210875,,,,4.129518888253872,14812167062.02425,27659794717.166924,5.7465059726752346,1985.5244570479026,27789982124.286724,1997.5,,18.875,25.325,69.98000000000002,61.7468512680192,0.41501260886769376,7456006.5,3843248.25,51.54460051708543
1972 Summer Olympics,18,1972,Colombia,COL,0,1,2,3,3240.0,1141750.0,0.5744210618802115,18.519516899504296,8.319521579783862,3210000000.0,2.5185043299031373,648986080.3111292,126759000000.0,26.485402562650776,27.577918109909,59363750000.0,47.5379931637501,9.902559594062241,6857282378.40363,124371000000.0,6.051040053770975,333.02489258711273,121720670885.75,337.5,,31.275,74.45,61.26825,50.966856416597174,2.570988306949152,20547404.0,11849900.25,57.63935352331185
1972 Summer Olympics,18,1972,Argentina,ARG,0,1,0,1,591.0,2780400.0,0.33084438727717047,8.659624308927937,,0.016925,1.8271710927960951,3005847769.6050873,1.2184325196249999,11.909556128705301,45.66392792015225,0.54276999085,44.4830629886934,13.952519779298477,30642637813.036625,1.221029967075,5.801450297781974,1291.6839857815476,1.2086575180499999,1325.0,105.682239532471,24.55,59.26666666666667,65.39625000000001,63.746011909341746,1.5498636787958573,23698707.25,18594236.25,78.44996854842145
1972 Summer Olympics,18,1972,Lebanon,LBN,0,1,0,1,661.0,10450.0,,230.3752443792765,,211500000.0,4.456338405426678,,,,,,,,,,,,,,126.660461425781,,53.47500000000001,65.96450000000002,52.00678515221665,2.57675417362861,2356738.75,1384086.5,58.67805811515417
1972 Summer Olympics,18,1972,Mexico,MEX,0,1,0,1,758.0,1964380.0,0.8309214412116195,25.737417114637726,4.043348837597432,2177500.0,0.5334345114368559,2452074000.0,430080125.0,16.745258652626724,28.891261346688076,234068925.0,55.02621271031845,4.258419184270488,34140000000.0,426750000.0,5.776712640367889,680.6399063670736,419743050.0,675.0,,44.0,83.10000000000001,58.73525,49.6079319160061,3.1922804823179476,50032252.0,29351887.25,58.634794247525
1972 Summer Olympics,18,1972,Mongolia,MGL,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Pakistan,PAK,0,1,0,1,494.0,796100.0,0.11937234762150381,76.95298360315482,3.3595366340819623,2880875000.0,5.877467184911752,971755564.8887031,45996000000.0,18.19529428845525,19.859903428354727,16765500000.0,37.67496012979048,3.0959258755664045,9354630407.391863,44546750000.0,6.140738706492288,157.30063590252,44191764944.0,157.5,45.1878395080566,76.1,136.525,51.47125,53.38130133780102,2.8361918811878146,59321516.0,14663556.5,24.710379290347102
1972 Summer Olympics,18,1972,Republic of Korea,KOR,0,1,0,1,1274.0,99260.0,0.5731256900073625,330.46366110304774,13.15585770101405,114275000000.0,4.64084295971111,820575402.439534,2837625000000.0,33.21274001729705,24.00927422735815,1038650000000.0,40.4045728438922,13.489181289031775,8250327146.567961,2558075000000.0,12.158002545049552,257.88331756907405,2603325000000.0,257.5,,24.4,46.974999999999994,61.8004451219512,54.27863754650998,2.184820683724528,31876524.75,12631716.0,39.57487671779525
1972 Summer Olympics,18,1972,Tunisia,TUN,0,1,0,1,207.0,163610.0,1.2382765170010952,32.63010105561275,,10725000.0,1.448463396022765,234928434.5134625,711750000.0,40.46789559296455,20.70421806077945,358375000.0,48.691977317115104,3.6981163978938802,1407242949.0540125,737925000.0,7.596843311349712,276.850025285968,708900000.0,270.0,105.687850952148,48.324999999999996,115.625,53.08425,51.672482476423625,2.49986893029582,5069412.5,2233885.0,44.02563333335048
1972 Summer Olympics,18,1972,Türkiye,TUR,0,1,0,1,593.0,785350.0,0.3015162246530785,47.057200862752225,9.476448593436125,6360.0,3.2777939547875627,1849949494.9494925,149200.0,10.362763118940823,22.051212569982454,68750.0,35.44136734083233,9.295766236983116,17749242424.24245,192925.0,4.91483627619905,490.88276418170153,191950.0,522.5,97.8551177978516,57.37499999999999,142.525,56.43575,52.64227106545203,2.424867662686755,36216633.5,10762767.25,29.685640555977372
1972 Summer Olympics,18,1972,Brazil,BRA,0,0,2,2,1782.0,8515770.0,0.922083375326493,11.273499277351174,,0.0017625000000000002,2.6929166450349378,4509880663.745418,0.066167000475,13.74916034986005,0.0,0.0,0.0,20.5995493118874,40574898484.8322,0.06538021995,10.260730498297677,429.306331434923,0.06463050095,437.5,,47.175,103.25,57.123,54.2278331342132,2.497746385891395,94225485.25,49711013.75,52.725518190490774
1972 Summer Olympics,18,1972,Ethiopia,ETH,0,0,2,2,,1221900.0,,,3.066619149576012,87287500.0,2.0013655572362348,,,,,,,2.9608906420087946,2914642881.64273,7281367747.75,3.885012538974813,105.98042085225268,7260742467.75,107.5,15.2087097167969,,144.5,42.1385,53.185075867315426,2.75065887170899,27459933.75,2332648.5,8.489251026952797
1972 Summer Olympics,18,1972,Ghana,GHA,0,0,1,1,1187.0,238540.0,2.16344198553635,38.74943856025315,6.950234143176753,4638.75,2.244161585391805,289129345.14435226,215575.0,40.32561716954192,19.002882359695075,,,7.931125289789515,2065274309.8533502,211500.0,5.328658109763548,233.50246277151774,206700.0,235.0,59.0911407470703,60.15,115.225,47.8725,48.482683759817974,2.5938587454187427,8817047.25,2539181.5,28.786870419063526
1972 Summer Olympics,18,1972,India,IND,0,0,1,1,1083.0,3287260.0,0.07179475546454375,181.67003185131125,2.7063690299623904,13807687500.0,3.306004926536808,5388966413.911848,485719878040.75,8.014474253849837,21.541479374327402,158368496892.5,35.052625979659,3.161458116506915,60326834573.62492,451467154257.5,4.181947397022593,111.51759561636875,448714654257.5,112.5,78.3710327148438,84.7,135.55,48.418000000000006,54.944473964658,2.1744039838270623,540139522.0,105908425.0,19.600928530536475
1972 Summer Olympics,18,1972,Jamaica,JAM,0,0,1,1,2051.0,10990.0,11.45865345813715,172.45650969529075,8.07408501922907,,,,,,,,,4.747208440180078,1304915109.42986,1087224975.0,6.460322144270649,697.4887858721013,1030925000.0,685.0,109.351783752441,25.325,47.39999999999999,66.64075,49.173760302548274,1.22264005595792,1867704.0,765024.75,40.94754681385862
1972 Summer Olympics,18,1972,Niger,NIG,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Nigeria,NGR,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972 Summer Olympics,18,1972,Spain,ESP,0,0,1,1,636.0,505990.0,0.48777428967469694,67.32622804033775,5.270686311308655,339447500.0,2.281607006250985,4363845253.06411,18501663500.0,25.8897904040218,,,,6.208246614473213,39258712687.15095,16479018796.430925,6.09962002644821,1165.0111743771113,16277520654.4023,1172.5,,17.725,28.725,71.56323170731709,62.648334976251576,1.1522006567743348,33648302.25,22104111.75,65.68070304905504
1976 Summer Olympics,19,1976,Soviet Union,RUS,49,41,35,125,,17098240.0,,,,,,,,,,,,,,,,,,,106.0044898986815,,22.0,68.1618292682927,67.55708616108195,0.5737848666560288,133052500.0,87246025.25,65.56598091125488
1976 Summer Olympics,19,1976,East Germany,GDR,40,25,25,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976 Summer Olympics,19,1976,United States,USA,34,35,25,94,715.0,9629090.0,0.150220159066666,23.245870710211626,7.411997495023341,85884428616.88736,5.997604452102017,256638250000.0,1479683500000.0,14.095298798681648,,,,7.0168834434903955,1483658250000.0,1483658250000.0,2.5387530843017454,6961.881242229672,1487552250000.0,7515.0,91.10979843139647,12.55,17.1,71.76829268292683,63.6589937055646,0.9811614360849565,212908000.0,156685488.25,73.5928263689584
1976 Summer Olympics,19,1976,West Germany,FRG,10,12,17,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976 Summer Olympics,19,1976,Japan,JPN,9,6,10,25,1668.0,377800.0,0.0315326800009913,298.4591126825243,12.851413161269038,1049612500000.0,0.8567362927517188,58979169205.4084,130277958712000.0,21.764039331660726,,,,11.57432726412307,447322913164.8823,129933522166750.0,4.5781208297202625,4079.1677967673777,128865866584750.0,4035.0,,7.249999999999999,10.950000000000001,73.59201219512195,68.69404018864265,1.352564373315815,109407500.0,81951918.25,74.89300091492535
1976 Summer Olympics,19,1976,Poland,POL,7,6,13,26,600.0,312690.0,,109.46076267589525,2.9214483356488543,4217500.0,,,,,,,,,,,,,,,,16.474999999999998,26.475,70.75182926829268,66.21117123643796,0.9220528525480752,33526737.0,18183576.25,54.22757963371248
1976 Summer Olympics,19,1976,Bulgaria,BUL,6,9,7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976 Summer Olympics,19,1976,Cuba,CUB,6,4,3,13,1335.0,109890.0,,86.6692923649907,,,,3369615049.023445,10116077900.0,76.80600959758044,16.935041926932875,,,6.599571264941465,10639058275.769197,9016993900.0,4.68052306597096,1140.4359216048929,8844369250.0,1150.0,121.09834289550776,18.875,26.55,69.6345,56.833926963828375,1.3564357217189973,9308282.0,5824227.25,62.5562957017098
1976 Summer Olympics,19,1976,Romania,ROU,4,9,14,27,637.0,238390.0,,90.97057610488842,,1109000.0,,,,,,,,,,,,,,,,,37.0,69.1473780487805,65.628510549156,0.9964353415877992,20954162.5,9476645.75,45.2149732479323
1976 Summer Olympics,19,1976,Hungary,HUN,4,5,13,22,589.0,93030.0,,116.28817661442702,3.0090594093133163,14050000000.0,3.2059741748815225,,,,,,,1.1418476190347748,9488584209.485386,456425207882.19556,6.2749999999999195,906.2458609449517,453957605209.40155,957.5,,27.35,33.95,69.43018292682927,67.5152104815291,0.41369675356068275,10462447.25,5874700.75,56.1489176777385
1976 Summer Olympics,19,1976,Finland,FIN,4,2,0,6,536.0,338150.0,0.1725384912511969,15.354863915427273,13.041191737809667,199000000.0,1.4407215177830175,3457806514.4212728,14503032000.0,50.45688977213435,35.4833026235859,8327446000.0,45.6640253103447,14.41387545136732,22136221487.169327,14202027000.0,4.940186140622354,4726.414045985188,14285107750.0,4657.5,,8.6,11.075000000000001,71.18487804878049,67.17872197669612,0.5326276339255586,4676938.0,2889145.5,61.771459756734124
1976 Summer Olympics,19,1976,Sweden,SWE,4,1,0,5,624.0,447420.11,0.12206165488377149,20.0146241576748,8.104246596544137,7970625000.0,3.245887960737022,14066241030.4599,286418060500.0,50.188072318165354,,,,9.494371076443937,64221220907.554276,282039238500.0,3.0019445550512875,7872.461446843426,279007001000.0,7865.0,,7.525,9.575000000000001,74.88762195121953,64.59628126180395,0.2888262522429155,8152751.0,6714343.5,82.35599211270713
1976 Summer Olympics,19,1976,Great Britain,GBR,3,5,5,13,1220.0,243610.0,1.4048349194447147,232.23284214442174,14.129607606172822,4420056059.04185,5.121559841864952,40514418296.8271,97896308000.0,50.13265410551667,,,,13.600958916201659,202597753378.67648,86026250000.0,2.1458317947835197,3605.579287564573,94210641750.0,4122.5,,11.274999999999999,16.35,72.42439024390241,62.50157554067489,0.14697288739896172,56184091.5,43393397.25,77.23412831615185
1976 Summer Olympics,19,1976,Italy,ITA,2,7,4,13,832.0,301340.0,0.35627094143969723,186.73678215633575,13.164598386090193,1203659000.0,2.158213093149715,30178524693.16945,61247987750.0,35.93987019266175,,,,13.900268367410666,187434112924.9495,60239955250.0,3.556581579989695,3408.97117469999,60488632000.0,3537.5,,17.8,23.45,72.37085365853662,63.6834972207491,0.6243840751087273,54921155.0,35984468.5,65.5179838319977
1976 Summer Olympics,19,1976,France,FRA,2,3,4,9,867.0,549086.0,0.46147648476042896,99.31530800630846,9.694712220826883,5891281031.40547,3.1644024600107525,51018840593.56072,192221575000.0,38.13776395809915,28.7953334383435,105271225000.0,54.21533930403773,10.009426427669563,275943237751.2655,193462525000.0,3.544448953380301,5148.25062451945,194123975000.0,5160.0,,8.325000000000001,12.95,72.48048780487805,62.44119387022093,0.7058055806589854,53525985.25,38926110.25,72.72182120172545
1976 Summer Olympics,19,1976,Yugoslavia,YUG,2,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976 Summer Olympics,19,1976,Czechoslovakia,TCH,2,2,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
