sport,event,year,n_nations,n_athletes,is_team_event,gold_per_athlete,n_nations_with_gold,total_per_athlete,n_nations_with_medal
Athletics,"1,500 metres, Men",1980,25,36,False,0.014705882352941176,1,0.020387700534759357,2
Athletics,"1,500 metres, Men",1984,35,54,False,0.011235955056179775,1,0.02909309791332263,2
Athletics,"1,500 metres, Men",1988,33,46,False,0.029411764705882353,1,0.01853408029878618,3
Athletics,"1,500 metres, Men",1992,26,38,False,0.01694915254237288,1,0.05817497003937682,3
Athletics,"1,500 metres, Men",1996,29,49,False,0.1111111111111111,1,0.05063692823790742,3
Athletics,"1,500 metres, Men",2000,21,36,False,0.027777777777777776,1,0.048611111111111105,2
Athletics,"1,500 metres, Men",2004,25,37,False,0.043478260869565216,1,0.03806595461574424,3
Athletics,"1,500 metres, Men",2008,30,48,False,0.02702702702702703,1,0.048631650518442975,3
Athletics,"1,500 metres, Men",2012,26,41,False,0.16666666666666666,1,0.0734170978073417,3
Athletics,"1,500 metres, Men",2016,21,38,False,0.0078125,1,0.0486359126984127,3
Athletics,"1,500 metres, Men",2020,21,42,False,0.06666666666666667,1,0.0350982350982351,3
Athletics,"1,500 metres, Women",1972,21,37,False,0.012987012987012988,1,0.016396327288674063,3
Athletics,"1,500 metres, Women",1976,19,36,False,0.014285714285714285,1,0.023536299765807962,2
Athletics,"1,500 metres, Women",1980,14,24,False,0.009900990099009901,1,0.015582808280828083,2
Athletics,"1,500 metres, Women",1984,11,19,False,0.018867924528301886,1,0.12054507337526205,2
Athletics,"1,500 metres, Women",1988,14,23,False,0.2,1,0.11176470588235295,2
Athletics,"1,500 metres, Women",1992,24,36,False,0.1,1,0.04676767676767677,3
Athletics,"1,500 metres, Women",1996,20,31,False,0.011764705882352941,1,0.045032679738562086,3
Athletics,"1,500 metres, Women",2000,26,42,False,0.047619047619047616,1,0.06728778467908902,2
Athletics,"1,500 metres, Women",2004,23,43,False,0.017241379310344827,1,0.02084762638576641,3
Athletics,"1,500 metres, Women",2008,17,32,False,0.02702702702702703,1,0.027402402402402402,2
Athletics,"1,500 metres, Women",2012,23,43,False,0.1111111111111111,1,0.05089012982054219,3
Athletics,"1,500 metres, Women",2016,21,38,False,0.020833333333333332,1,0.019072420634920633,3
Athletics,"1,500 metres, Women",2020,24,44,False,0.02564102564102564,1,0.020627950860509,3
Athletics,"10 kilometres Race Walk, Women",1992,19,42,False,0.030303030303030304,1,0.0353030303030303,2
Athletics,"10 kilometres Race Walk, Women",1996,24,42,False,0.011764705882352941,1,0.021004901960784316,3
Athletics,"10,000 metres, Men",1964,26,43,False,0.011494252873563218,1,0.060709724502827946,3
Athletics,"10,000 metres, Men",1968,22,36,False,0.05555555555555555,1,0.15993265993265993,3
Athletics,"10,000 metres, Men",1972,32,52,False,0.027777777777777776,1,0.045974235104669886,3
Athletics,"10,000 metres, Men",1976,26,43,False,0.030303030303030304,1,0.07150451887293992,3
Athletics,"10,000 metres, Men",1980,23,39,False,0.04,1,0.05666666666666667,2
Athletics,"10,000 metres, Men",1984,27,39,False,0.018867924528301886,1,0.02045129319482722,3
Athletics,"10,000 metres, Men",1988,27,44,False,0.09090909090909091,1,0.048237033172470765,3
Athletics,"10,000 metres, Men",1992,31,49,False,0.06666666666666667,1,0.05321637426900585,3
Athletics,"10,000 metres, Men",1996,27,46,False,0.0625,1,0.04819311445508436,3
Athletics,"10,000 metres, Men",2000,19,34,False,0.041666666666666664,1,0.05555555555555555,2
Athletics,"10,000 metres, Men",2004,13,23,False,0.041666666666666664,1,0.16666666666666666,2
Athletics,"10,000 metres, Men",2008,20,38,False,0.037037037037037035,1,0.05055055055055055,2
Athletics,"10,000 metres, Men",2012,17,28,False,0.014492753623188406,1,0.017957611641333807,3
Athletics,"10,000 metres, Men",2016,16,34,False,0.0136986301369863,1,0.021034464013916065,3
Athletics,"10,000 metres, Men",2020,15,25,False,0.030303030303030304,1,0.06778309409888357,2
Athletics,"10,000 metres, Women",1988,25,40,False,0.011764705882352941,1,0.016526610644257703,2
Athletics,"10,000 metres, Women",1992,27,47,False,0.06666666666666667,1,0.04578779599271402,3
Athletics,"10,000 metres, Women",1996,19,35,False,0.03333333333333333,1,0.042361111111111106,3
Athletics,"10,000 metres, Women",2000,27,44,False,0.041666666666666664,1,0.06439393939393939,2
Athletics,"10,000 metres, Women",2004,20,31,False,0.019230769230769232,1,0.05128205128205128,2
Athletics,"10,000 metres, Women",2008,18,32,False,0.037037037037037035,1,0.024000190666857334,3
Athletics,"10,000 metres, Women",2012,13,22,False,0.03125,1,0.03943452380952381,2
Athletics,"10,000 metres, Women",2016,23,36,False,0.02857142857142857,1,0.03898809523809524,2
Athletics,"10,000 metres, Women",2020,18,29,False,0.023255813953488372,1,0.043493973726531875,3
Athletics,"100 metres Hurdles, Women",1972,16,27,False,0.014925373134328358,1,0.042703150912106136,2
Athletics,"100 metres Hurdles, Women",1976,17,25,False,0.01639344262295082,1,0.022482435597189696,2
Athletics,"100 metres Hurdles, Women",1980,12,21,False,0.009900990099009901,1,0.013754875487548756,3
Athletics,"100 metres Hurdles, Women",1984,16,24,False,0.008130081300813009,1,0.016411749364196135,3
Athletics,"100 metres Hurdles, Women",1988,23,35,False,0.045454545454545456,1,0.02750979179550608,3
Athletics,"100 metres Hurdles, Women",1992,23,37,False,0.09090909090909091,1,0.04890828661320465,3
Athletics,"100 metres Hurdles, Women",1996,25,41,False,0.05263157894736842,1,0.057413140694874444,3
Athletics,"100 metres Hurdles, Women",2000,21,33,False,0.04,1,0.028062953995157385,3
Athletics,"100 metres Hurdles, Women",2004,20,34,False,0.008264462809917356,1,0.017523722069176614,2
Athletics,"100 metres Hurdles, Women",2008,28,37,False,0.007936507936507936,1,0.02152827211835866,3
Athletics,"100 metres Hurdles, Women",2012,30,45,False,0.02,1,0.01813008130081301,2
Athletics,"100 metres Hurdles, Women",2016,31,45,False,0.0078125,1,0.0234375,1
Athletics,"100 metres Hurdles, Women",2020,26,39,False,0.25,1,0.09222680817610063,3
Athletics,"100 metres, Men",1964,44,69,False,0.011494252873563218,1,0.13716475095785438,3
Athletics,"100 metres, Men",1968,39,68,False,0.010752688172043012,1,0.03575268817204301,2
Athletics,"100 metres, Men",1972,49,80,False,0.012987012987012988,1,0.019534096266769534,3
Athletics,"100 metres, Men",1976,37,61,False,0.1,1,0.06190476190476191,3
Athletics,"100 metres, Men",1980,30,52,False,0.014705882352941176,1,0.028981768145854833,3
Athletics,"100 metres, Men",1984,43,67,False,0.008130081300813009,1,0.015483022477283597,2
Athletics,"100 metres, Men",1988,48,81,False,0.00819672131147541,1,0.012958626073380173,2
Athletics,"100 metres, Men",1992,43,58,False,0.010869565217391304,1,0.11746653995406668,3
Athletics,"100 metres, Men",1996,55,86,False,0.025,1,0.17500000000000002,3
Athletics,"100 metres, Men",2000,50,77,False,0.00847457627118644,1,0.05535011128231468,3
Athletics,"100 metres, Men",2004,40,61,False,0.008264462809917356,1,0.027495232040686587,2
Athletics,"100 metres, Men",2008,38,54,False,0.02040816326530612,1,0.022781557067271353,3
Athletics,"100 metres, Men",2012,36,48,False,0.022222222222222223,1,0.02628726287262873,2
Athletics,"100 metres, Men",2016,33,57,False,0.019230769230769232,1,0.014478903951240019,3
Athletics,"100 metres, Men",2020,37,57,False,0.013157894736842105,1,0.012838084795321636,3
Athletics,"100 metres, Women",1964,27,45,False,0.011494252873563218,1,0.025383141762452106,2
Athletics,"100 metres, Women",1968,21,42,False,0.010752688172043012,1,0.025904203323558164,2
Athletics,"100 metres, Women",1972,29,44,False,0.014925373134328358,1,0.033960631624486266,3
Athletics,"100 metres, Women",1976,21,39,False,0.017241379310344827,1,0.02543810062182024,2
Athletics,"100 metres, Women",1980,21,35,False,0.009900990099009901,1,0.016314131413141315,2
Athletics,"100 metres, Women",1984,26,39,False,0.008130081300813009,1,0.022835963653754184,2
Athletics,"100 metres, Women",1988,32,54,False,0.00819672131147541,1,0.016530054644808743,2
Athletics,"100 metres, Women",1992,32,45,False,0.00819672131147541,1,0.017970335675253708,3
Athletics,"100 metres, Women",1996,26,44,False,0.007874015748031496,1,0.0210319104848736,2
Athletics,"100 metres, Women",2000,37,58,False,,0,0.03461945031712474,2
Athletics,"100 metres, Women",2004,37,49,False,0.023255813953488372,1,0.01791416632854265,3
Athletics,"100 metres, Women",2008,40,56,False,0.02040816326530612,1,0.061224489795918366,1
Athletics,"100 metres, Women",2012,40,54,False,0.022222222222222223,1,0.02628726287262873,2
Athletics,"100 metres, Women",2016,37,61,False,0.019230769230769232,1,0.023137019230769232,2
Athletics,"100 metres, Women",2020,35,52,False,0.018867924528301886,1,0.05660377358490566,1
Athletics,"110 metres Hurdles, Men",1964,23,37,False,0.011494252873563218,1,0.017241379310344827,2
Athletics,"110 metres Hurdles, Men",1968,23,33,False,0.010752688172043012,1,0.0250384024577573,2
Athletics,"110 metres Hurdles, Men",1972,27,39,False,0.009900990099009901,1,0.01916024935826916,2
Athletics,"110 metres Hurdles, Men",1976,16,23,False,0.020833333333333332,1,0.021947469247832224,3
Athletics,"110 metres Hurdles, Men",1980,13,20,False,0.011363636363636364,1,0.024632068470004893,3
Athletics,"110 metres Hurdles, Men",1984,17,26,False,0.008130081300813009,1,0.025987224157955867,2
Athletics,"110 metres Hurdles, Men",1988,29,39,False,0.00819672131147541,1,0.012958626073380173,2
Athletics,"110 metres Hurdles, Men",1992,26,38,False,0.02040816326530612,1,0.01840080294412847,2
Athletics,"110 metres Hurdles, Men",1996,38,61,False,0.007874015748031496,1,0.013687969236403589,2
Athletics,"110 metres Hurdles, Men",2000,29,42,False,0.030303030303030304,1,0.02362609142270159,2
Athletics,"110 metres Hurdles, Men",2004,31,45,False,0.019230769230769232,1,0.01896899891552298,3
Athletics,"110 metres Hurdles, Men",2008,30,40,False,0.02127659574468085,1,0.018574805808848363,2
Athletics,"110 metres Hurdles, Men",2012,29,49,False,0.008130081300813009,1,0.01924119241192412,2
Athletics,"110 metres Hurdles, Men",2016,23,36,False,0.019230769230769232,1,0.02059465357337698,3
Athletics,"110 metres Hurdles, Men",2020,28,41,False,0.018867924528301886,1,0.022774174528301886,2
Athletics,"20 kilometres Race Walk, Men",1964,15,34,False,0.015625,1,0.01227599691254696,3
Athletics,"20 kilometres Race Walk, Men",1968,17,31,False,0.0136986301369863,1,0.030365296803652967,2
Athletics,"20 kilometres Race Walk, Men",1972,14,33,False,0.014925373134328358,1,0.021418879627834852,2
Athletics,"20 kilometres Race Walk, Men",1976,19,36,False,0.14285714285714285,1,0.08782201405152225,2
Athletics,"20 kilometres Race Walk, Men",1980,18,32,False,0.034482758620689655,1,0.01858246169444531,3
Athletics,"20 kilometres Race Walk, Men",1984,21,39,False,0.0625,1,0.07193396226415094,2
Athletics,"20 kilometres Race Walk, Men",1988,26,50,False,0.041666666666666664,1,0.027574525745257455,3
Athletics,"20 kilometres Race Walk, Men",1992,22,41,False,0.01694915254237288,1,0.020785771935893,3
Athletics,"20 kilometres Race Walk, Men",1996,33,60,False,0.25,1,0.10686274509803922,3
Athletics,"20 kilometres Race Walk, Men",2000,28,47,False,0.02857142857142857,1,0.026470802388233582,3
Athletics,"20 kilometres Race Walk, Men",2004,28,48,False,0.02702702702702703,1,0.021603170967577745,3
Athletics,"20 kilometres Race Walk, Men",2008,30,51,False,0.009345794392523364,1,0.041548376401351096,3
Athletics,"20 kilometres Race Walk, Men",2012,34,56,False,0.0196078431372549,1,0.10294117647058823,2
Athletics,"20 kilometres Race Walk, Men",2016,39,73,False,0.019230769230769232,1,0.02770534550195567,2
Athletics,"20 kilometres Race Walk, Men",2020,28,57,False,0.013157894736842105,1,0.021963562753036438,2
Athletics,"20 kilometres Race Walk, Women",2000,29,55,False,0.038461538461538464,1,0.0463454170350722,3
Athletics,"20 kilometres Race Walk, Women",2004,33,55,False,0.015873015873015872,1,0.014990270672088852,3
Athletics,"20 kilometres Race Walk, Women",2008,29,47,False,0.009345794392523364,1,0.046818968501211485,3
Athletics,"20 kilometres Race Walk, Women",2012,32,60,False,0.0196078431372549,1,0.058823529411764705,1
Athletics,"20 kilometres Race Walk, Women",2016,32,70,False,0.019230769230769232,1,0.04423076923076923,2
Athletics,"20 kilometres Race Walk, Women",2020,29,57,False,0.013157894736842105,1,0.024941520467836254,3
Athletics,"200 metres, Men",1964,43,60,False,0.011494252873563218,1,0.09482758620689655,2
Athletics,"200 metres, Men",1968,34,52,False,0.010752688172043012,1,0.031586021505376344,2
Athletics,"200 metres, Men",1972,43,58,False,0.012987012987012988,1,0.014721532943567914,3
Athletics,"200 metres, Men",1976,32,49,False,0.07142857142857142,1,0.046240601503759395,2
Athletics,"200 metres, Men",1980,31,52,False,0.034482758620689655,1,0.03226922953089282,3
Athletics,"200 metres, Men",1984,43,62,False,0.008130081300813009,1,0.024390243902439025,1
Athletics,"200 metres, Men",1988,39,53,False,0.00819672131147541,1,0.03200624512099922,2
Athletics,"200 metres, Men",1992,46,60,False,0.00819672131147541,1,0.17486338797814208,2
Athletics,"200 metres, Men",1996,44,67,False,0.007874015748031496,1,0.16929133858267717,3
Athletics,"200 metres, Men",2000,40,58,False,0.022727272727272728,1,0.034364189843641896,3
Athletics,"200 metres, Men",2004,35,48,False,0.008264462809917356,1,0.024793388429752067,1
Athletics,"200 metres, Men",2008,45,57,False,0.02040816326530612,1,0.018140589569160995,2
Athletics,"200 metres, Men",2012,34,48,False,0.022222222222222223,1,0.06666666666666667,1
Athletics,"200 metres, Men",2016,39,69,False,0.019230769230769232,1,0.018966935866133634,3
Athletics,"200 metres, Men",2020,29,44,False,0.017543859649122806,1,0.016584429824561403,2
Athletics,"200 metres, Women",1964,26,42,False,0.011494252873563218,1,0.02234993614303959,3
Athletics,"200 metres, Women",1968,24,39,False,0.030303030303030304,1,0.056818181818181816,2
Athletics,"200 metres, Women",1972,27,38,False,0.014925373134328358,1,0.025757186177398486,3
Athletics,"200 metres, Women",1976,22,41,False,0.01639344262295082,1,0.025014132278123234,2
Athletics,"200 metres, Women",1980,25,36,False,0.011363636363636364,1,0.02296122469389796,3
Athletics,"200 metres, Women",1984,26,39,False,0.008130081300813009,1,0.022835963653754184,2
Athletics,"200 metres, Women",1988,31,49,False,0.00819672131147541,1,0.021108308813226843,3
Athletics,"200 metres, Women",1992,33,45,False,0.00819672131147541,1,0.039812646370023415,2
Athletics,"200 metres, Women",1996,28,42,False,0.0196078431372549,1,0.02572454420364637,3
Athletics,"200 metres, Women",2000,30,47,False,0.05263157894736842,1,0.05093682327464457,3
Athletics,"200 metres, Women",2004,25,36,False,0.022222222222222223,1,0.029770071481301428,3
Athletics,"200 metres, Women",2008,31,40,False,0.02040816326530612,1,0.02437641723356009,2
Athletics,"200 metres, Women",2012,34,49,False,0.008130081300813009,1,0.01924119241192412,2
Athletics,"200 metres, Women",2016,43,66,False,0.019230769230769232,1,0.021360102089268754,3
Athletics,"200 metres, Women",2020,29,40,False,0.018867924528301886,1,0.09222680817610063,3
Athletics,"3,000 metres Steeplechase, Men",1964,19,30,False,0.1,1,0.042373084291187746,3
Athletics,"3,000 metres Steeplechase, Men",1968,27,41,False,0.05555555555555555,1,0.06093189964157706,2
Athletics,"3,000 metres Steeplechase, Men",1972,29,49,False,0.045454545454545456,1,0.059343434343434344,2
Athletics,"3,000 metres Steeplechase, Men",1976,17,25,False,0.05263157894736842,1,0.03025471733503395,3
Athletics,"3,000 metres Steeplechase, Men",1980,17,31,False,0.02,1,0.04083333333333333,3
Athletics,"3,000 metres Steeplechase, Men",1984,23,33,False,0.03125,1,0.020373070578531872,3
Athletics,"3,000 metres Steeplechase, Men",1988,25,33,False,0.029411764705882353,1,0.03417366946778712,2
Athletics,"3,000 metres Steeplechase, Men",1992,23,33,False,0.02631578947368421,1,0.07894736842105263,1
Athletics,"3,000 metres Steeplechase, Men",1996,21,34,False,0.023255813953488372,1,0.033255813953488374,2
Athletics,"3,000 metres Steeplechase, Men",2000,28,39,False,0.027777777777777776,1,0.048611111111111105,2
Athletics,"3,000 metres Steeplechase, Men",2004,26,40,False,0.03225806451612903,1,0.0967741935483871,1
Athletics,"3,000 metres Steeplechase, Men",2008,27,40,False,0.02702702702702703,1,0.03646098929117797,2
Athletics,"3,000 metres Steeplechase, Men",2012,27,39,False,0.023809523809523808,1,0.034447821681864235,2
Athletics,"3,000 metres Steeplechase, Men",2016,25,45,False,0.020833333333333332,1,0.016640809692671395,3
Athletics,"3,000 metres Steeplechase, Men",2020,22,44,False,0.07142857142857142,1,0.042457542457542456,3
Athletics,"3,000 metres Steeplechase, Women",2008,30,51,False,0.009345794392523364,1,0.02285930790603688,2
Athletics,"3,000 metres Steeplechase, Women",2012,26,44,False,0.2,1,0.08501984126984126,3
Athletics,"3,000 metres Steeplechase, Women",2016,31,51,False,0.03333333333333333,1,0.02065972222222222,3
Athletics,"3,000 metres Steeplechase, Women",2020,23,40,False,0.05263157894736842,1,0.02869503486279802,3
Athletics,"3,000 metres, Women",1984,19,28,False,0.1111111111111111,1,0.045684316173410684,3
Athletics,"3,000 metres, Women",1988,20,31,False,0.011764705882352941,1,0.07376283846872082,3
Athletics,"3,000 metres, Women",1992,16,28,False,0.01,1,0.02020408163265306,2
Athletics,"4 × 100 metres Relay, Men",1964,20,20,True,0.011494252873563218,1,0.021220758184593336,3
Athletics,"4 × 100 metres Relay, Men",1968,23,23,True,0.010752688172043012,1,0.027587326564509882,3
Athletics,"4 × 100 metres Relay, Men",1972,29,29,True,0.009900990099009901,1,0.011374652714067554,3
Athletics,"4 × 100 metres Relay, Men",1976,20,20,True,0.010526315789473684,1,0.013735157566046263,3
Athletics,"4 × 100 metres Relay, Men",1980,13,13,True,0.009900990099009901,1,0.019770918268297417,3
Athletics,"4 × 100 metres Relay, Men",1984,21,21,True,0.008130081300813009,1,0.01741590945321218,3
Athletics,"4 × 100 metres Relay, Men",1988,24,24,True,0.011764705882352941,1,0.012843298238835765,3
Athletics,"4 × 100 metres Relay, Men",1992,20,20,True,0.00819672131147541,1,0.03634568581530973,3
Athletics,"4 × 100 metres Relay, Men",1996,27,27,True,0.025,1,0.019291338582677165,3
Athletics,"4 × 100 metres Relay, Men",2000,38,38,True,0.00847457627118644,1,0.03144438737659077,3
Athletics,"4 × 100 metres Relay, Men",2004,16,16,True,0.017241379310344827,1,0.02132246019393355,3
