country_noc,sport,success_score_mean,total_golds,total_athletes,success_score_overall
HUN,Handball,0.0,0.0,14,0.0
HUN,Judo,0.006944444444444444,1.0,82,0.012195121951219513
HUN,Karate,0.0,0.0,1,0.0
HUN,Marathon Swimming,0.125,1.0,8,0.125
HUN,Modern Pentathlon,0.1369047619047619,6.0,48,0.125
HUN,Rhythmic Gymnastics,0.0,0.0,8,0.0
HUN,Rowing,0.0,0.0,34,0.0
HUN,Sailing,0.0,0.0,50,0.0
HUN,Shooting,0.022959183673469385,3.0,122,0.02459016393442623
HUN,Swimming,0.08042573439632263,19.0,275,0.06909090909090909
HUN,Table Tennis,0.0,0.0,31,0.0
HUN,Taekwondo,0.0,0.0,2,0.0
HUN,Tennis,0.0,0.0,19,0.0
HUN,Triathlon,0.0,0.0,17,0.0
HUN,Volleyball,0.0,0.0,4,0.0
HUN,Water Polo,0.2857142857142857,5.0,19,0.2631578947368421
HUN,Weightlifting,0.01507936507936508,2.0,87,0.022988505747126436
HUN,Wrestling,0.06876580591750871,12.0,172,0.06976744186046512
INA,Archery,0.0,0.0,30,0.0
INA,Athletics,0.0,0.0,25,0.0
INA,Badminton,0.10837662337662338,8.0,65,0.12307692307692308
INA,Beach Volleyball,0.0,0.0,2,0.0
INA,Boxing,0.0,0.0,18,0.0
INA,Canoe Sprint,0.0,0.0,3,0.0
INA,Cycling BMX Racing,0.0,0.0,1,0.0
INA,Cycling Track,0.0,0.0,3,0.0
INA,Diving,0.0,0.0,4,0.0
INA,Fencing,0.0,0.0,5,0.0
INA,Judo,0.0,0.0,9,0.0
INA,Rowing,0.0,0.0,4,0.0
INA,Sailing,0.0,0.0,8,0.0
INA,Shooting,0.0,0.0,7,0.0
INA,Surfing,0.0,0.0,1,0.0
INA,Swimming,0.0,0.0,21,0.0
INA,Table Tennis,0.0,0.0,7,0.0
INA,Taekwondo,0.0,0.0,9,0.0
INA,Tennis,0.0,0.0,8,0.0
INA,Weightlifting,0.0,0.0,50,0.0
INA,Wrestling,0.0,0.0,2,0.0
INA,Wushu,0.0,0.0,5,0.0
IND,Archery,0.0,0.0,33,0.0
IND,Artistic Gymnastics,0.0,0.0,8,0.0
IND,Athletics,0.0037037037037037034,1.0,148,0.006756756756756757
IND,Badminton,0.0,0.0,26,0.0
IND,Basketball,0.0,0.0,1,0.0
IND,Boxing,0.0,0.0,54,0.0
IND,Cycling Road,0.0,0.0,1,0.0
IND,Cycling Track,0.0,0.0,4,0.0
IND,Diving,0.0,0.0,2,0.0
IND,Equestrian Eventing,0.0,0.0,7,0.0
IND,Fencing,0.0,0.0,1,0.0
IND,Golf,0.0,0.0,7,0.0
IND,Hockey,0.10714285714285714,2.0,17,0.11764705882352941
IND,Judo,0.0,0.0,16,0.0
IND,Rowing,0.0,0.0,8,0.0
IND,Sailing,0.0,0.0,10,0.0
IND,Shooting,0.007407407407407407,1.0,86,0.011627906976744186
IND,Swimming,0.0,0.0,17,0.0
IND,Table Tennis,0.0,0.0,24,0.0
IND,Tennis,0.0,0.0,18,0.0
IND,Weightlifting,0.0,0.0,32,0.0
IND,Wrestling,0.0,0.0,79,0.0
IOA,Artistic Swimming,0.0,0.0,3,0.0
IOA,Athletics,0.0,0.0,13,0.0
IOA,Boxing,0.0,0.0,1,0.0
IOA,Canoe Slalom,0.0,0.0,3,0.0
IOA,Canoe Sprint,0.0,0.0,2,0.0
IOA,Cycling Road,0.0,0.0,4,0.0
IOA,Cycling Track,0.0,0.0,1,0.0
IOA,Fencing,0.0,0.0,2,0.0
IOA,Judo,0.0,0.0,5,0.0
IOA,Rhythmic Gymnastics,0.0,0.0,2,0.0
IOA,Rowing,0.0,0.0,1,0.0
IOA,Sailing,0.0,0.0,1,0.0
IOA,Shooting,0.08333333333333333,1.0,14,0.07142857142857142
IOA,Swimming,0.0,0.0,6,0.0
IOA,Table Tennis,0.0,0.0,4,0.0
IOA,Tennis,0.0,0.0,1,0.0
IOA,Weightlifting,0.0,0.0,1,0.0
IOA,Wrestling,0.0,0.0,9,0.0
IRI,Archery,0.0,0.0,6,0.0
IRI,Artistic Gymnastics,0.0,0.0,2,0.0
IRI,Athletics,0.0,0.0,52,0.0
IRI,Badminton,0.0,0.0,2,0.0
IRI,Basketball,0.0,0.0,2,0.0
IRI,Boxing,0.0,0.0,42,0.0
IRI,Canoe Sprint,0.0,0.0,5,0.0
IRI,Cycling Road,0.0,0.0,31,0.0
IRI,Cycling Track,0.0,0.0,12,0.0
IRI,Diving,0.0,0.0,1,0.0
IRI,Equestrian Jumping,0.0,0.0,1,0.0
IRI,Fencing,0.0,0.0,25,0.0
IRI,Football,0.0,0.0,3,0.0
IRI,Judo,0.0,0.0,19,0.0
IRI,Karate,0.3333333333333333,1.0,3,0.3333333333333333
IRI,Rowing,0.0,0.0,6,0.0
IRI,Shooting,0.020833333333333332,1.0,25,0.04
IRI,Swimming,0.0,0.0,8,0.0
IRI,Table Tennis,0.0,0.0,10,0.0
IRI,Taekwondo,0.10416666666666666,2.0,24,0.08333333333333333
IRI,Volleyball,0.0,0.0,2,0.0
IRI,Water Polo,0.0,0.0,1,0.0
IRI,Weightlifting,0.15,9.0,52,0.17307692307692307
IRI,Wrestling,0.06030422568884108,9.0,165,0.05454545454545454
IRI,Wushu,0.0,0.0,5,0.0
IRL,Archery,0.0,0.0,11,0.0
IRL,Artistic Gymnastics,0.0,0.0,6,0.0
IRL,Athletics,0.0,0.0,228,0.0
IRL,Badminton,0.0,0.0,8,0.0
IRL,Boxing,0.031746031746031744,3.0,80,0.0375
IRL,Canoe Slalom,0.0,0.0,15,0.0
IRL,Canoe Sprint,0.0,0.0,15,0.0
IRL,Cycling Mountain Bike,0.0,0.0,7,0.0
IRL,Cycling Road,0.0,0.0,41,0.0
IRL,Cycling Track,0.0,0.0,7,0.0
IRL,Diving,0.0,0.0,3,0.0
IRL,Equestrian Dressage,0.0,0.0,8,0.0
IRL,Equestrian Eventing,0.0,0.0,53,0.0
IRL,Equestrian Jumping,0.0,0.0,24,0.0
IRL,Fencing,0.0,0.0,9,0.0
IRL,Golf,0.0,0.0,8,0.0
IRL,Hockey,0.0,0.0,2,0.0
IRL,Judo,0.0,0.0,17,0.0
IRL,Modern Pentathlon,0.0,0.0,8,0.0
IRL,Rowing,0.013888888888888888,1.0,27,0.037037037037037035
IRL,Rugby Sevens,0.0,0.0,1,0.0
IRL,Sailing,0.0,0.0,47,0.0
IRL,Shooting,0.0,0.0,24,0.0
IRL,Swimming,0.04285714285714286,3.0,56,0.05357142857142857
IRL,Taekwondo,0.0,0.0,1,0.0
IRL,Tennis,0.0,0.0,3,0.0
IRL,Triathlon,0.0,0.0,7,0.0
IRL,Waterskiing,0.0,0.0,1,0.0
IRL,Weightlifting,0.0,0.0,1,0.0
IRL,Wrestling,0.0,0.0,3,0.0
IRQ,Archery,0.0,0.0,1,0.0
IRQ,Athletics,0.0,0.0,20,0.0
IRQ,Boxing,0.0,0.0,20,0.0
IRQ,Cycling Road,0.0,0.0,1,0.0
IRQ,Football,0.0,0.0,5,0.0
IRQ,Judo,0.0,0.0,2,0.0
IRQ,Rowing,0.0,0.0,3,0.0
IRQ,Shooting,0.0,0.0,4,0.0
IRQ,Swimming,0.0,0.0,4,0.0
IRQ,Table Tennis,0.0,0.0,1,0.0
IRQ,Taekwondo,0.0,0.0,1,0.0
IRQ,Weightlifting,0.0,0.0,24,0.0
IRQ,Wrestling,0.0,0.0,19,0.0
ISL,Artistic Gymnastics,0.0,0.0,4,0.0
ISL,Athletics,0.0,0.0,59,0.0
ISL,Badminton,0.0,0.0,6,0.0
ISL,Handball,0.0,0.0,7,0.0
ISL,Judo,0.0,0.0,15,0.0
ISL,Sailing,0.0,0.0,4,0.0
ISL,Shooting,0.0,0.0,4,0.0
ISL,Swimming,0.0,0.0,63,0.0
ISL,Weightlifting,0.0,0.0,7,0.0
ISR,Archery,0.0,0.0,1,0.0
ISR,Artistic Gymnastics,0.037037037037037035,1.0,16,0.0625
ISR,Artistic Swimming,0.0,0.0,5,0.0
ISR,Athletics,0.0,0.0,60,0.0
ISR,Badminton,0.0,0.0,4,0.0
ISR,Baseball,0.0,0.0,1,0.0
ISR,Boxing,0.0,0.0,6,0.0
ISR,Canoe Sprint,0.0,0.0,9,0.0
ISR,Cycling Mountain Bike,0.0,0.0,2,0.0
ISR,Cycling Road,0.0,0.0,2,0.0
ISR,Equestrian Jumping,0.0,0.0,3,0.0
ISR,Fencing,0.0,0.0,16,0.0
ISR,Football,0.0,0.0,2,0.0
ISR,Golf,0.0,0.0,1,0.0
ISR,Judo,0.0,0.0,44,0.0
ISR,Marathon Swimming,0.0,0.0,1,0.0
ISR,Rhythmic Gymnastics,0.041666666666666664,1.0,15,0.06666666666666667
ISR,Sailing,0.020833333333333332,1.0,39,0.02564102564102564
ISR,Shooting,0.0,0.0,31,0.0
ISR,Surfing,0.0,0.0,1,0.0
ISR,Swimming,0.0,0.0,63,0.0
ISR,Table Tennis,0.0,0.0,1,0.0
ISR,Taekwondo,0.0,0.0,4,0.0
ISR,Tennis,0.0,0.0,14,0.0
ISR,Triathlon,0.0,0.0,3,0.0
ISR,Weightlifting,0.0,0.0,11,0.0
ISR,Wrestling,0.0,0.0,17,0.0
ISR,Wushu,0.0,0.0,1,0.0
ISV,Archery,0.0,0.0,1,0.0
ISV,Athletics,0.0,0.0,47,0.0
ISV,Boxing,0.0,0.0,11,0.0
ISV,Cycling Road,0.0,0.0,2,0.0
ISV,Equestrian Eventing,0.0,0.0,2,0.0
ISV,Equestrian Jumping,0.0,0.0,2,0.0
ISV,Fencing,0.0,0.0,4,0.0
ISV,Sailing,0.0,0.0,32,0.0
ISV,Shooting,0.0,0.0,20,0.0
ISV,Swimming,0.0,0.0,28,0.0
ISV,Taekwondo,0.0,0.0,4,0.0
ISV,Weightlifting,0.0,0.0,1,0.0
ISV,Wrestling,0.0,0.0,4,0.0
ITA,3x3 Basketball,0.0,0.0,1,0.0
ITA,Archery,0.03205128205128205,2.0,58,0.034482758620689655
ITA,Artistic Gymnastics,0.02876984126984127,3.0,117,0.02564102564102564
ITA,Artistic Swimming,0.0,0.0,10,0.0
ITA,Athletics,0.027978812916412344,16.0,557,0.02872531418312388
ITA,Badminton,0.0,0.0,3,0.0
ITA,Baseball,0.0,0.0,5,0.0
ITA,Basketball,0.0,0.0,12,0.0
ITA,Beach Volleyball,0.0,0.0,13,0.0
ITA,Boxing,0.06015873015873016,6.0,99,0.06060606060606061
ITA,Canoe Slalom,0.06481481481481481,2.0,29,0.06896551724137931
ITA,Canoe Sprint,0.05333333333333334,4.0,58,0.06896551724137931
ITA,Cycling BMX Racing,0.0,0.0,3,0.0
ITA,Cycling Mountain Bike,0.08333333333333333,2.0,24,0.08333333333333333
ITA,Cycling Road,0.0585978835978836,5.0,105,0.047619047619047616
ITA,Cycling Track,0.12634920634920635,9.0,64,0.140625
ITA,Diving,0.06666666666666667,3.0,60,0.05
ITA,Equestrian Dressage,0.0,0.0,15,0.0
ITA,Equestrian Eventing,0.05,3.0,56,0.05357142857142857
ITA,Equestrian Jumping,0.022727272727272728,1.0,32,0.03125
ITA,Fencing,0.11966727716727717,24.0,207,0.11594202898550725
ITA,Football,0.0,0.0,7,0.0
ITA,Golf,0.0,0.0,8,0.0
ITA,Judo,0.10019841269841269,4.0,86,0.046511627906976744
ITA,Karate,0.2,1.0,5,0.2
ITA,Marathon Swimming,0.0,0.0,10,0.0
ITA,Modern Pentathlon,0.04444444444444444,2.0,44,0.045454545454545456
ITA,Rhythmic Gymnastics,0.0,0.0,21,0.0
ITA,Roller Hockey,0.0,0.0,1,0.0
ITA,Rowing,0.06764550264550265,7.0,95,0.07368421052631578
ITA,Sailing,0.01717171717171717,2.0,112,0.017857142857142856
ITA,Shooting,0.07801420801420803,14.0,185,0.07567567567567568
ITA,Skateboarding,0.0,0.0,3,0.0
ITA,Softball,0.0,0.0,3,0.0
ITA,Sport Climbing,0.0,0.0,3,0.0
ITA,Surfing,0.0,0.0,1,0.0
ITA,Swimming,0.017179802955665024,5.0,304,0.01644736842105263
ITA,Table Tennis,0.0,0.0,15,0.0
ITA,Taekwondo,0.14285714285714285,2.0,21,0.09523809523809523
ITA,Tennis,0.0,0.0,64,0.0
ITA,Trampolining,0.0,0.0,3,0.0
ITA,Triathlon,0.0,0.0,22,0.0
ITA,Volleyball,0.0,0.0,18,0.0
ITA,Water Polo,0.1,2.0,19,0.10526315789473684
ITA,Waterskiing,0.0,0.0,2,0.0
ITA,Weightlifting,0.023809523809523808,1.0,45,0.022222222222222223
ITA,Wrestling,0.07063492063492063,4.0,66,0.06060606060606061
ITA,Wushu,0.0,0.0,3,0.0
JAM,Artistic Gymnastics,0.0,0.0,2,0.0
JAM,Athletics,0.0419245384132165,23.0,409,0.05623471882640587
JAM,Badminton,0.0,0.0,1,0.0
JAM,Boxing,0.0,0.0,23,0.0
JAM,Cycling Road,0.0,0.0,12,0.0
JAM,Cycling Track,0.0,0.0,14,0.0
JAM,Diving,0.0,0.0,3,0.0
JAM,Equestrian Eventing,0.0,0.0,2,0.0
JAM,Judo,0.0,0.0,1,0.0
JAM,Sailing,0.0,0.0,7,0.0
JAM,Shooting,0.0,0.0,2,0.0
JAM,Swimming,0.0,0.0,21,0.0
JAM,Table Tennis,0.0,0.0,4,0.0
JAM,Taekwondo,0.0,0.0,1,0.0
JAM,Triathlon,0.0,0.0,1,0.0
JAM,Weightlifting,0.0,0.0,3,0.0
JOR,Archery,0.0,0.0,1,0.0
JOR,Athletics,0.0,0.0,19,0.0
JOR,Boxing,0.0,0.0,10,0.0
JOR,Equestrian Jumping,0.0,0.0,5,0.0
JOR,Fencing,0.0,0.0,2,0.0
JOR,Judo,0.0,0.0,2,0.0
JOR,Karate,0.0,0.0,1,0.0
JOR,Shooting,0.0,0.0,15,0.0
JOR,Swimming,0.0,0.0,14,0.0
JOR,Table Tennis,0.0,0.0,5,0.0
JOR,Taekwondo,0.125,1.0,15,0.06666666666666667
JOR,Triathlon,0.0,0.0,1,0.0
JOR,Wrestling,0.0,0.0,2,0.0
JPN,3x3 Basketball,0.0,0.0,2,0.0
JPN,Archery,0.0,0.0,62,0.0
JPN,Artistic Gymnastics,0.1742965367965368,28.0,153,0.1830065359477124
JPN,Artistic Swimming,0.0,0.0,20,0.0
JPN,Athletics,0.005545112781954887,3.0,477,0.006289308176100629
JPN,Badminton,0.016666666666666666,1.0,53,0.018867924528301886
JPN,Baseball,0.1111111111111111,1.0,9,0.1111111111111111
JPN,Basketball,0.0,0.0,9,0.0
JPN,Beach Volleyball,0.0,0.0,9,0.0
JPN,Bowling,0.0,0.0,2,0.0
JPN,Boxing,0.037698412698412696,3.0,61,0.04918032786885246
JPN,Canoe Slalom,0.0,0.0,22,0.0
JPN,Canoe Sprint,0.0,0.0,40,0.0
JPN,Cycling BMX Freestyle,0.0,0.0,2,0.0
JPN,Cycling BMX Racing,0.0,0.0,4,0.0
JPN,Cycling Mountain Bike,0.0,0.0,13,0.0
JPN,Cycling Road,0.0,0.0,37,0.0
JPN,Cycling Track,0.0,0.0,60,0.0
JPN,Diving,0.0,0.0,49,0.0
JPN,Equestrian Dressage,0.0,0.0,21,0.0
JPN,Equestrian Eventing,0.0,0.0,32,0.0
JPN,Equestrian Jumping,0.0,0.0,46,0.0
JPN,Fencing,0.004464285714285714,1.0,98,0.01020408163265306
JPN,Football,0.0,0.0,14,0.0
JPN,Golf,0.0,0.0,8,0.0
JPN,Handball,0.0,0.0,7,0.0
JPN,Hockey,0.0,0.0,8,0.0
JPN,Judo,0.3663003663003663,48.0,148,0.32432432432432434
JPN,Karate,0.125,1.0,8,0.125
JPN,Kendo,0.0,0.0,47,0.0
JPN,Marathon Swimming,0.0,0.0,6,0.0
JPN,Modern Pentathlon,0.0,0.0,29,0.0
JPN,Rhythmic Gymnastics,0.0,0.0,18,0.0
JPN,Roller Hockey,0.0,0.0,1,0.0
JPN,Rowing,0.0,0.0,39,0.0
JPN,Rugby Sevens,0.0,0.0,4,0.0
JPN,Sailing,0.0,0.0,79,0.0
JPN,Shooting,0.0047619047619047615,1.0,129,0.007751937984496124
JPN,Skateboarding,0.3,3.0,10,0.3
JPN,Softball,0.4,2.0,5,0.4
JPN,Sport Climbing,0.0,0.0,4,0.0
JPN,Surfing,0.0,0.0,4,0.0
JPN,Swimming,0.04367429097242762,13.0,319,0.04075235109717868
JPN,Table Tennis,0.018518518518518517,1.0,51,0.0196078431372549
JPN,Taekwondo,0.0,0.0,19,0.0
JPN,Tennis,0.0,0.0,41,0.0
JPN,Trampolining,0.0,0.0,16,0.0
JPN,Triathlon,0.0,0.0,29,0.0
JPN,Volleyball,0.11538461538461539,3.0,22,0.13636363636363635
JPN,Water Polo,0.0,0.0,7,0.0
JPN,Weightlifting,0.02040816326530612,2.0,105,0.01904761904761905
JPN,Wrestling,0.17552655677655676,34.0,205,0.16585365853658537
JPN,Wushu,0.0,0.0,6,0.0
KAZ,Archery,0.0,0.0,21,0.0
KAZ,Artistic Gymnastics,0.0,0.0,9,0.0
KAZ,Artistic Swimming,0.0,0.0,6,0.0
KAZ,Athletics,0.011428571428571429,2.0,140,0.014285714285714285
KAZ,Boxing,0.11570810142238715,7.0,65,0.1076923076923077
KAZ,Canoe Slalom,0.0,0.0,5,0.0
KAZ,Canoe Sprint,0.0,0.0,31,0.0
KAZ,Cycling Road,0.07142857142857142,1.0,25,0.04
KAZ,Cycling Track,0.0,0.0,11,0.0
KAZ,Diving,0.0,0.0,11,0.0
KAZ,Fencing,0.0,0.0,11,0.0
KAZ,Handball,0.0,0.0,1,0.0
KAZ,Judo,0.0,0.0,55,0.0
KAZ,Karate,0.0,0.0,5,0.0
KAZ,Marathon Swimming,0.0,0.0,3,0.0
KAZ,Modern Pentathlon,0.08333333333333333,1.0,12,0.08333333333333333
KAZ,Rhythmic Gymnastics,0.0,0.0,5,0.0
KAZ,Rowing,0.0,0.0,8,0.0
KAZ,Shooting,0.0,0.0,32,0.0
KAZ,Sport Climbing,0.0,0.0,1,0.0
KAZ,Swimming,0.07142857142857142,1.0,44,0.022727272727272728
KAZ,Table Tennis,0.0,0.0,4,0.0
KAZ,Taekwondo,0.0,0.0,11,0.0
KAZ,Tennis,0.0,0.0,10,0.0
KAZ,Trampolining,0.0,0.0,1,0.0
KAZ,Triathlon,0.0,0.0,6,0.0
KAZ,Volleyball,0.0,0.0,1,0.0
KAZ,Water Polo,0.0,0.0,6,0.0
KAZ,Weightlifting,0.017857142857142856,1.0,42,0.023809523809523808
KAZ,Wrestling,0.012987012987012988,1.0,88,0.011363636363636364
KAZ,Wushu,0.0,0.0,1,0.0
KEN,Archery,0.0,0.0,4,0.0
KEN,Athletics,0.07856718221014335,34.0,421,0.08076009501187649
KEN,Beach Volleyball,0.0,0.0,1,0.0
KEN,Boxing,0.006944444444444444,1.0,66,0.015151515151515152
KEN,Cycling Mountain Bike,0.0,0.0,1,0.0
KEN,Hockey,0.0,0.0,5,0.0
KEN,Judo,0.0,0.0,8,0.0
KEN,Rowing,0.0,0.0,2,0.0
KEN,Rugby Sevens,0.0,0.0,4,0.0
KEN,Sailing,0.0,0.0,1,0.0
KEN,Shooting,0.0,0.0,22,0.0
KEN,Swimming,0.0,0.0,12,0.0
KEN,Taekwondo,0.0,0.0,3,0.0
KEN,Tennis,0.0,0.0,2,0.0
KEN,Volleyball,0.0,0.0,3,0.0
KEN,Weightlifting,0.0,0.0,9,0.0
KEN,Wrestling,0.0,0.0,4,0.0
KGZ,Athletics,0.0,0.0,35,0.0
KGZ,Boxing,0.0,0.0,12,0.0
KGZ,Canoe Sprint,0.0,0.0,1,0.0
KGZ,Cycling Road,0.0,0.0,2,0.0
KGZ,Cycling Track,0.0,0.0,1,0.0
KGZ,Fencing,0.0,0.0,3,0.0
KGZ,Judo,0.0,0.0,15,0.0
KGZ,Modern Pentathlon,0.0,0.0,3,0.0
KGZ,Sailing,0.0,0.0,1,0.0
KGZ,Shooting,0.0,0.0,8,0.0
KGZ,Swimming,0.0,0.0,41,0.0
KGZ,Taekwondo,0.0,0.0,2,0.0
KGZ,Weightlifting,0.0,0.0,8,0.0
KGZ,Wrestling,0.0,0.0,43,0.0
KIR,Athletics,0.0,0.0,8,0.0
KIR,Judo,0.0,0.0,1,0.0
KIR,Weightlifting,0.0,0.0,5,0.0
KOR,Archery,0.45,27.0,60,0.45
KOR,Artistic Gymnastics,0.025793650793650796,2.0,83,0.024096385542168676
KOR,Artistic Swimming,0.0,0.0,6,0.0
KOR,Athletics,0.006993006993006993,1.0,198,0.005050505050505051
KOR,Badminton,0.07746913580246913,6.0,71,0.08450704225352113
KOR,Baseball,0.16666666666666666,1.0,6,0.16666666666666666
KOR,Basketball,0.0,0.0,11,0.0
KOR,Bowling,0.0,0.0,2,0.0
KOR,Boxing,0.019841269841269844,3.0,94,0.031914893617021274
KOR,Canoe Sprint,0.0,0.0,22,0.0
KOR,Cycling Mountain Bike,0.0,0.0,1,0.0
KOR,Cycling Road,0.0,0.0,32,0.0
KOR,Cycling Track,0.0,0.0,31,0.0
KOR,Diving,0.0,0.0,25,0.0
KOR,Equestrian Dressage,0.0,0.0,5,0.0
KOR,Equestrian Eventing,0.0,0.0,9,0.0
KOR,Equestrian Jumping,0.0,0.0,15,0.0
KOR,Fencing,0.03896103896103896,5.0,118,0.0423728813559322
KOR,Football,0.0,0.0,10,0.0
KOR,Golf,0.08333333333333333,1.0,12,0.08333333333333333
KOR,Handball,0.1,2.0,17,0.11764705882352941
KOR,Hockey,0.0,0.0,14,0.0
KOR,Judo,0.0721009759471298,11.0,139,0.07913669064748201
KOR,Karate,0.0,0.0,1,0.0
KOR,Modern Pentathlon,0.0,0.0,26,0.0
KOR,Rhythmic Gymnastics,0.0,0.0,7,0.0
KOR,Rowing,0.0,0.0,25,0.0
KOR,Rugby Sevens,0.0,0.0,1,0.0
KOR,Sailing,0.0,0.0,32,0.0
KOR,Shooting,0.03769199987687383,7.0,171,0.04093567251461988
KOR,Sport Climbing,0.0,0.0,2,0.0
KOR,Swimming,0.004807692307692308,1.0,133,0.007518796992481203
KOR,Table Tennis,0.05026455026455026,3.0,54,0.05555555555555555
KOR,Taekwondo,0.3625,12.0,51,0.23529411764705882
KOR,Tennis,0.0,0.0,16,0.0
KOR,Triathlon,0.0,0.0,1,0.0
KOR,Volleyball,0.0,0.0,20,0.0
KOR,Water Polo,0.0,0.0,1,0.0
KOR,Weightlifting,0.024786324786324785,3.0,99,0.030303030303030304
KOR,Wrestling,0.060922734324989965,11.0,145,0.07586206896551724
KOR,Wushu,0.0,0.0,5,0.0
KOS,Athletics,0.0,0.0,3,0.0
KOS,Boxing,0.0,0.0,1,0.0
KOS,Cycling Road,0.0,0.0,1,0.0
KOS,Judo,0.45,3.0,7,0.42857142857142855
KOS,Shooting,0.0,0.0,2,0.0
KOS,Swimming,0.0,0.0,4,0.0
KOS,Wrestling,0.0,0.0,1,0.0
KSA,Archery,0.0,0.0,5,0.0
KSA,Athletics,0.0,0.0,83,0.0
KSA,Cycling Road,0.0,0.0,7,0.0
KSA,Equestrian Jumping,0.0,0.0,17,0.0
KSA,Fencing,0.0,0.0,9,0.0
KSA,Football,0.0,0.0,3,0.0
KSA,Judo,0.0,0.0,6,0.0
KSA,Karate,0.0,0.0,1,0.0
KSA,Rowing,0.0,0.0,1,0.0
KSA,Shooting,0.0,0.0,14,0.0
KSA,Swimming,0.0,0.0,6,0.0
KSA,Table Tennis,0.0,0.0,3,0.0
KSA,Taekwondo,0.0,0.0,6,0.0
KSA,Weightlifting,0.0,0.0,9,0.0
KUW,Athletics,0.0,0.0,47,0.0
KUW,Boxing,0.0,0.0,3,0.0
KUW,Diving,0.0,0.0,7,0.0
KUW,Fencing,0.0,0.0,29,0.0
KUW,Football,0.0,0.0,3,0.0
KUW,Handball,0.0,0.0,2,0.0
KUW,Judo,0.0,0.0,24,0.0
KUW,Karate,0.0,0.0,1,0.0
KUW,Rowing,0.0,0.0,2,0.0
KUW,Shooting,0.0,0.0,24,0.0
KUW,Swimming,0.0,0.0,26,0.0
KUW,Table Tennis,0.0,0.0,3,0.0
KUW,Taekwondo,0.0,0.0,5,0.0
KUW,Weightlifting,0.0,0.0,2,0.0
LAO,Archery,0.0,0.0,1,0.0
LAO,Athletics,0.0,0.0,26,0.0
LAO,Boxing,0.0,0.0,9,0.0
LAO,Cycling Road,0.0,0.0,1,0.0
LAO,Judo,0.0,0.0,2,0.0
LAO,Shooting,0.0,0.0,6,0.0
LAO,Swimming,0.0,0.0,10,0.0
LAT,3x3 Basketball,1.0,1.0,1,1.0
LAT,Artistic Gymnastics,0.25,1.0,5,0.2
LAT,Athletics,0.0,0.0,116,0.0
LAT,Basketball,0.0,0.0,1,0.0
LAT,Beach Volleyball,0.0,0.0,6,0.0
LAT,Boxing,0.0,0.0,2,0.0
LAT,Canoe Slalom,0.0,0.0,3,0.0
LAT,Canoe Sprint,0.0,0.0,11,0.0
LAT,Cycling BMX Racing,0.14583333333333331,2.0,11,0.18181818181818182
LAT,Cycling Road,0.0,0.0,22,0.0
LAT,Cycling Track,0.0,0.0,8,0.0
LAT,Equestrian Jumping,0.0,0.0,1,0.0
LAT,Fencing,0.0,0.0,1,0.0
LAT,Judo,0.0,0.0,11,0.0
LAT,Karate,0.0,0.0,1,0.0
LAT,Modern Pentathlon,0.0,0.0,14,0.0
LAT,Rowing,0.0,0.0,5,0.0
LAT,Sailing,0.0,0.0,8,0.0
LAT,Shooting,0.0,0.0,11,0.0
LAT,Swimming,0.0,0.0,22,0.0
LAT,Table Tennis,0.0,0.0,1,0.0
LAT,Tennis,0.0,0.0,6,0.0
LAT,Weightlifting,0.0,0.0,17,0.0
LAT,Wrestling,0.0,0.0,8,0.0
LBA,Archery,0.0,0.0,1,0.0
LBA,Athletics,0.0,0.0,24,0.0
LBA,Cycling Road,0.0,0.0,8,0.0
LBA,Cycling Track,0.0,0.0,2,0.0
LBA,Judo,0.0,0.0,8,0.0
LBA,Rowing,0.0,0.0,2,0.0
LBA,Swimming,0.0,0.0,12,0.0
LBA,Table Tennis,0.0,0.0,1,0.0
LBA,Taekwondo,0.0,0.0,4,0.0
LBA,Volleyball,0.0,0.0,1,0.0
LBA,Weightlifting,0.0,0.0,7,0.0
LBN,Athletics,0.0,0.0,23,0.0
LBN,Boxing,0.0,0.0,7,0.0
LBN,Canoe Slalom,0.0,0.0,1,0.0
LBN,Cycling Road,0.0,0.0,9,0.0
LBN,Cycling Track,0.0,0.0,2,0.0
LBN,Fencing,0.0,0.0,23,0.0
LBN,Judo,0.0,0.0,19,0.0
LBN,Rowing,0.0,0.0,1,0.0
LBN,Shooting,0.0,0.0,18,0.0
LBN,Swimming,0.0,0.0,27,0.0
LBN,Table Tennis,0.0,0.0,3,0.0
LBN,Taekwondo,0.0,0.0,1,0.0
LBN,Weightlifting,0.0,0.0,11,0.0
LBN,Wrestling,0.0,0.0,8,0.0
LBN,Wushu,0.0,0.0,1,0.0
LBR,Athletics,0.0,0.0,40,0.0
LBR,Boxing,0.0,0.0,4,0.0
LBR,Judo,0.0,0.0,1,0.0
LCA,Athletics,0.0,0.0,16,0.0
LCA,Sailing,0.0,0.0,5,0.0
LCA,Swimming,0.0,0.0,8,0.0
LES,Athletics,0.0,0.0,40,0.0
LES,Boxing,0.0,0.0,10,0.0
LES,Cycling Mountain Bike,0.0,0.0,1,0.0
LES,Swimming,0.0,0.0,1,0.0
LES,Taekwondo,0.0,0.0,3,0.0
LIE,Artistic Gymnastics,0.0,0.0,1,0.0
LIE,Artistic Swimming,0.0,0.0,1,0.0
LIE,Athletics,0.0,0.0,18,0.0
LIE,Cycling Road,0.0,0.0,5,0.0
